video_id,title,description,genre,keywords,duration,popularity,video_url,image_path
431,"Apollo, Segment 1001","Apollo, Segment 1001",Documentary,NASA;Space;Moon;,00:00:58,1150,https://open-video.org/details.php?videoid=431,./ovp_1min_all_files/apoll001_00255.gif
435,"Apollo, Segment 3002","Apollo, Segment 3002",Documentary,NASA;Space;Moon;,00:00:53,849,https://open-video.org/details.php?videoid=435,./ovp_1min_all_files/apo13002_01587.gif
436,"Apollo, Segment 4001","Apollo, Segment 4001",Documentary,NASA;Space;Moon;,00:00:32,923,https://open-video.org/details.php?videoid=436,./ovp_1min_all_files/apo14001_00696.gif
444,"Apollo, Segment 5002","Apollo, Segment 5002",Documentary,NASA;Space;Moon;,00:00:56,483,https://open-video.org/details.php?videoid=444,./ovp_1min_all_files/apo15002_00543.gif
445,"Apollo, Segment 6001","Apollo, Segment 6001",Documentary,NASA;Space;Moon;,00:00:59,610,https://open-video.org/details.php?videoid=445,./ovp_1min_all_files/apo16001_00592.gif
446,"Apollo, Segment 6002","Apollo, Segment 6002",Documentary,NASA;Space;Moon;,00:00:54,572,https://open-video.org/details.php?videoid=446,./ovp_1min_all_files/apo16002_00216.gif
448,"Apollo, Segment 6004","Apollo, Segment 6004",Documentary,NASA;Space;Moon;,00:00:42,633,https://open-video.org/details.php?videoid=448,./ovp_1min_all_files/apo16004_01236.gif
449,"Apollo, Segment 6005","Apollo, Segment 6005",Documentary,NASA;Space;Moon;,00:00:23,730,https://open-video.org/details.php?videoid=449,./ovp_1min_all_files/apo16005_00277.gif
450,"Apollo, Segment 6006","Apollo, Segment 6006",Documentary,NASA;Space;Moon;,00:00:57,464,https://open-video.org/details.php?videoid=450,./ovp_1min_all_files/apo16006_00192.gif
461,"Moon, Segment 01","Moon, Segment 01",Documentary,NASA;Space;Moon;,00:00:57,2013,https://open-video.org/details.php?videoid=461,./ovp_1min_all_files/anni006_08221.gif
462,"Moon, Segment 1b","Moon, Segment 1b",Documentary,NASA;Space;Moon;,00:00:58,1798,https://open-video.org/details.php?videoid=462,./ovp_1min_all_files/moon001-b_01686.gif
469,"Moon, Segment 08","Moon, Segment 08",Documentary,NASA;Space;Moon;,00:00:34,437,https://open-video.org/details.php?videoid=469,./ovp_1min_all_files/keyframe_blank_med.gif
474,"Hurricanes, Segment 09","Hurricanes, Segment 09",Documentary,Hurricanes;,00:00:12,1585,https://open-video.org/details.php?videoid=474,./ovp_1min_all_files/wth-02_00168.gif
475,"Hurricanes, Segment 10","Hurricanes, Segment 10",Documentary,Hurricanes;,00:00:48,664,https://open-video.org/details.php?videoid=475,./ovp_1min_all_files/wth-03_00826.gif
541,"The Miracle of Water, segment 01 of 11","The Miracle of Water, segment 01 of 11  (1996) The Miracle of Water",Documentary,,00:00:51,760,https://open-video.org/details.php?videoid=541,./ovp_1min_all_files/BOR01_001_01261.gif
551,"The Miracle of Water, segment 11 of 11","The Miracle of Water, segment 11 of 11  (1996) Closing credits:  produced by Donald J. Morrow",Documentary,,00:00:34,417,https://open-video.org/details.php?videoid=551,./ovp_1min_all_files/BOR01_011_00121.gif
561,"The Colorado, segment 10 of 10","The Colorado, segment 10 of 10  (1996) Closing credits:  produced by Donald J. Morrow",Documentary,,00:00:19,590,https://open-video.org/details.php?videoid=561,./ovp_1min_all_files/BOR02_010_00061.gif
571,"Challenge at Glen Canyon, segment 10 of 11","Challenge at Glen Canyon, segment 10 of 11  (1996) Repair of the Glen Canyon spillways was completed in less than a year",Documentary,,00:00:58,628,https://open-video.org/details.php?videoid=571,./ovp_1min_all_files/BOR03_010_00001.gif
572,"Challenge at Glen Canyon, segment 11 of 11","Challenge at Glen Canyon, segment 11 of 11  (1996) Closing credits:  produced by the Upper Colorado Region, Bureau of Reclamation",Documentary,,00:00:45,429,https://open-video.org/details.php?videoid=572,./ovp_1min_all_files/BOR03_011_01201.gif
583,"Mountain Skywater, segment 11 of 12","Mountain Skywater, segment 11 of 12  (1996) Ecologists study effects of cloud seeding on elk",Documentary,,00:00:40,510,https://open-video.org/details.php?videoid=583,./ovp_1min_all_files/BOR04_011_00241.gif
584,"Mountain Skywater, segment 12 of 12","Mountain Skywater, segment 12 of 12  (1996) Closing credits:  produced by the Bureau of Reclamation",Documentary,,00:00:41,386,https://open-video.org/details.php?videoid=584,./ovp_1min_all_files/BOR04_012_00121.gif
585,"Hoover Dam Construction, segment 01 of 17","Hoover Dam Construction, segment 01 of 17  (1996) Opening credits:  Boulder Dam now known as Hoover Dam",Documentary,,00:00:23,726,https://open-video.org/details.php?videoid=585,./ovp_1min_all_files/BOR06_001_00181.gif
594,"Hoover Dam Construction, segment 10 of 17","Hoover Dam Construction, segment 10 of 17  (1996) The concrete was transported in various ways",Documentary,,00:00:55,559,https://open-video.org/details.php?videoid=594,./ovp_1min_all_files/BOR06_010_00361.gif
602,"The Story of Hoover Dam, segment 01 of 12","The Story of Hoover Dam, segment 01 of 12  (1996) The Story of Hoover Dam",Documentary,Hoover Dam;Construction;Dam,00:00:35,3027,https://open-video.org/details.php?videoid=602,./ovp_1min_all_files/BOR07_001_00661.gif
613,"The Story of Hoover Dam, segment 12 of 12","The Story of Hoover Dam, segment 12 of 12  (1996) Other projects are planned for the Colorado River, closing segment and credits",Documentary,Hoover Dam;Construction;Dam,00:00:52,685,https://open-video.org/details.php?videoid=613,./ovp_1min_all_files/BOR07_012_00661.gif
618,"Giant on the Bighorn, segment 02 of 9","Giant on the Bighorn, segment 02 of 9  (1997) The Crow Indians lived near the Bighorn River and hunted in the canyons",Documentary,,00:00:52,605,https://open-video.org/details.php?videoid=618,./ovp_1min_all_files/BOR11_002_00481.gif
621,"Giant on the Bighorn, segment 05 of 9","Giant on the Bighorn, segment 05 of 9  (1997) The Crow were great horsemen who camped in the Bighorn River area",Documentary,,00:00:42,495,https://open-video.org/details.php?videoid=621,./ovp_1min_all_files/BOR11_005_00541.gif
624,"Giant on the Bighorn, segment 08 of 9","Giant on the Bighorn, segment 08 of 9  (1997) Along the Bighorn a new agricultural era is taking shape",Documentary,,00:00:50,491,https://open-video.org/details.php?videoid=624,./ovp_1min_all_files/BOR11_008_00421.gif
625,"Giant on the Bighorn, segment 09 of 9","Giant on the Bighorn, segment 09 of 9  (1997) Closing credits:  produced by Masai Films, Inc.",Documentary,,00:00:46,391,https://open-video.org/details.php?videoid=625,./ovp_1min_all_files/BOR11_009_00541.gif
634,"The Rio Grande, segment 09 of 9","The Rio Grande, segment 09 of 9  (1986) Closing credits:  produced by Cheryl Riedmiller, Bureau of Reclamation, Department of Interior",Documentary,,00:00:55,460,https://open-video.org/details.php?videoid=634,./ovp_1min_all_files/BOR12_009_00001.gif
641,"Take Pride in America, segment 07 of 7","Take Pride in America, segment 07 of 7  (1987) Address is given to write for further information",Documentary,,00:00:10,535,https://open-video.org/details.php?videoid=641,./ovp_1min_all_files/BOR14_007_00121.gif
647,"Lake Powell, segment 06 of 11","Lake Powell, segment 06 of 11  (1997) Lee's Ferry was the only place within hundreds of miles where early settlers could cross the Colo",Documentary,Construction;Dam,00:00:49,431,https://open-video.org/details.php?videoid=647,./ovp_1min_all_files/BOR17_006_00181.gif
653,"How Water Won the West, segment 01 of 8","How Water Won the West, segment 01 of 8  (1986) How Water Won the West",Documentary,,00:00:50,735,https://open-video.org/details.php?videoid=653,./ovp_1min_all_files/BOR19_001_00361.gif
657,"How Water Won the West, segment 05 of 8","How Water Won the West, segment 05 of 8  (1986) Water is also used for many activities in western cities",Documentary,,00:00:33,589,https://open-video.org/details.php?videoid=657,./ovp_1min_all_files/BOR19_005_00361.gif
662,"A New Horizon, segment 09 of 13","A New Horizon, segment 09 of 13  (1990) The Belle Fourche Project Office is responsible for activities in South Dakota and eastern Wyoming",Documentary,,00:00:49,592,https://open-video.org/details.php?videoid=662,./ovp_1min_all_files/BOR10_009_00121.gif
665,"A New Horizon, segment 12 of 13","A New Horizon, segment 12 of 13  (1990) The Great Plains Region has grown and adapted as the focus of the Bureau has changed",Documentary,,00:00:35,501,https://open-video.org/details.php?videoid=665,./ovp_1min_all_files/BOR10_012_00961.gif
666,"A New Horizon, segment 13 of 13","A New Horizon, segment 13 of 13  (1990) Closing credits:  produced by Bureau of Reclamation, U. S. Department of Interior",Documentary,,00:00:13,906,https://open-video.org/details.php?videoid=666,./ovp_1min_all_files/BOR10_013_00001.gif
670,"The Great Web of Water, segment 07 of 12","The Great Web of Water, segment 07 of 12  (1996) The city of Sacramento has varied uses for water from the Central Valley Project",Documentary,,00:00:59,459,https://open-video.org/details.php?videoid=670,./ovp_1min_all_files/BOR08_007_01201.gif
675,"The Great Web of Water, segment 12 of 12","The Great Web of Water, segment 12 of 12  (1996) Closing credits:  produced by Earle Luby",Documentary,,00:00:41,355,https://open-video.org/details.php?videoid=675,./ovp_1min_all_files/BOR08_012_00961.gif
683,"Wetlands Regained, segment 08 of 8","Wetlands Regained, segment 08 of 8  (1991) Closing credits:  produced by Eclipse Productions",Documentary,,00:00:57,384,https://open-video.org/details.php?videoid=683,./ovp_1min_all_files/BOR09_008_01261.gif
688,"A New Horizon, segment 07 of 13","A New Horizon, segment 07 of 13  (1990) The North Platte River Project Office manages the North Platte River Basin",Documentary,,00:00:47,603,https://open-video.org/details.php?videoid=688,./ovp_1min_all_files/BOR10_007_00121.gif
732,"America\'s New Frontier, segment 02 of 11","America\'s New Frontier, segment 02 of 11  (1992) A systematic reconnaissance survey of the new exclusive economic zone was needed in 1983",Documentary,Ocean;Mapping;Geology;,00:00:54,516,https://open-video.org/details.php?videoid=732,./ovp_1min_all_files/UGS02_002_00901.gif
748,"The Future of Energy Gases, segment 07 of 13","The Future of Energy Gases, segment 07 of 13  (1993) The potential for using deep gas remains enticing",Documentary,Natural Gas;Acid Rain;,00:00:57,578,https://open-video.org/details.php?videoid=748,./ovp_1min_all_files/UGS03_007_00421.gif
754,"The Future of Energy Gases, segment 13 of 13","The Future of Energy Gases, segment 13 of 13  (1993) Closing credits",Documentary,Natural Gas;Acid Rain;,00:00:53,486,https://open-video.org/details.php?videoid=754,./ovp_1min_all_files/UGS03_013_00181.gif
764,"Hidden Fury, segment 10 of 11","Hidden Fury, segment 10 of 11  (1993) Earthquakes have shaped the land and will continue to do so",Documentary,Earthquakes;Computers;,00:00:33,751,https://open-video.org/details.php?videoid=764,./ovp_1min_all_files/UGS04_010_00841.gif
766,"Computer Animation of Loma Prieta Aftershocks, segment 01 of 12","Computer Animation of Loma Prieta Aftershocks, segment 01 of 12  (1989) Computer Animation of Loma Prieta Aftershocks",Documentary,Earthquakes;,00:00:46,677,https://open-video.org/details.php?videoid=766,./ovp_1min_all_files/UGS05_001_00121.gif
776,"Computer Animation of Loma Prieta Aftershocks, segment 11 of 12","Computer Animation of Loma Prieta Aftershocks, segment 11 of 12  (1989) Concluding summary",Documentary,Earthquakes;,00:00:47,552,https://open-video.org/details.php?videoid=776,./ovp_1min_all_files/UGS05_011_01201.gif
778,"Earthquake - Risk to the Central U.S., segment 01 of 7","Earthquake - Risk to the Central U.S., segment 01 of 7  (1988) Earthquake - Risk to the Central U.S.",Documentary,Earthquakes;,00:00:09,1309,https://open-video.org/details.php?videoid=778,./ovp_1min_all_files/UGS06_001_00121.gif
783,"Earthquake - Risk to the Central U.S., segment 06 of 7","Earthquake - Risk to the Central U.S., segment 06 of 7  (1988) Lives can be saved when people are prepared for earthquakes",Documentary,Earthquakes;,00:00:40,918,https://open-video.org/details.php?videoid=783,./ovp_1min_all_files/UGS06_006_00961.gif
784,"Earthquake - Risk to the Central U.S., segment 07 of 7","Earthquake - Risk to the Central U.S., segment 07 of 7  (1988) Closing credits - produced by Thomas L. Bell",Documentary,Earthquakes;,00:00:14,635,https://open-video.org/details.php?videoid=784,./ovp_1min_all_files/UGS06_007_00001.gif
785,"Oceanfloor Legacy, segment 01 of 14","Oceanfloor Legacy, segment 01 of 14  (1991) Oceanfloor Legacy:  A Critical Juncture",Documentary,Ocean;Radioactive waste;San Francisco;,00:00:58,499,https://open-video.org/details.php?videoid=785,./ovp_1min_all_files/UGS07_001_01667.gif
798,"Oceanfloor Legacy, segment 14 of 14","Oceanfloor Legacy, segment 14 of 14  (1991) Closing credits - produced by Stephen Wessells",Documentary,Ocean;Radioactive waste;San Francisco;,00:00:44,279,https://open-video.org/details.php?videoid=798,./ovp_1min_all_files/UGS07_014_00601.gif
799,"The Voyage of the Lee, segment 01 of 21","The Voyage of the Lee, segment 01 of 21  (1996) The Voyage of the Lee",Documentary,Ocean;Geology;,00:00:23,417,https://open-video.org/details.php?videoid=799,./ovp_1min_all_files/UGS08_001_00301.gif
811,"The Voyage of the Lee, segment 13 of 21","The Voyage of the Lee, segment 13 of 21  (1996) Operation Deep Sweep continues, and new discoveries are made",Documentary,Ocean;Geology;,00:00:57,432,https://open-video.org/details.php?videoid=811,./ovp_1min_all_files/UGS08_013_00121.gif
819,"The Voyage of the Lee, segment 21 of 21","The Voyage of the Lee, segment 21 of 21  (1996) Closing credits - produced by Anthony P. Hatch",Documentary,Ocean;Geology;,00:00:29,286,https://open-video.org/details.php?videoid=819,./ovp_1min_all_files/UGS08_021_00301.gif
827,"Wrestling with Uncertainty, segment 08 of 16","Wrestling with Uncertainty, segment 08 of 16  (1995) We can get an idea of materials beneath the Earth's surface by using seismology",Documentary,Oil and Gas;,00:00:58,480,https://open-video.org/details.php?videoid=827,./ovp_1min_all_files/UGS09_008_00061.gif
832,"Wrestling with Uncertainty, segment 13 of 16","Wrestling with Uncertainty, segment 13 of 16  (1995) Fields within regions show similar patterns of growth",Documentary,Oil and Gas;,00:00:55,337,https://open-video.org/details.php?videoid=832,./ovp_1min_all_files/UGS09_013_00661.gif
836,"Hurricane Force - A Coastal Perspective, segment 01 of 12","Hurricane Force - A Coastal Perspective, segment 01 of 12  (1994) Hurricane Force - A Coastal Perspective",Documentary,Hurricanes;,00:00:15,1104,https://open-video.org/details.php?videoid=836,./ovp_1min_all_files/UGS10_001_00421.gif
848,"Drift Ice as a Geologic Agent, segment 01 of 11","Drift Ice as a Geologic Agent, segment 01 of 11  (1993) Drift Ice as a Geologic Agent",Documentary,Ice;Geology;Ocean;,00:00:24,451,https://open-video.org/details.php?videoid=848,./ovp_1min_all_files/UGS12_001_00061.gif
857,"Drift Ice as a Geologic Agent, segment 10 of 11","Drift Ice as a Geologic Agent, segment 10 of 11  (1993) Ice clearly plays a primary role in high latitude sediment dynamics",Documentary,Ice;Geology;Ocean;,00:00:46,547,https://open-video.org/details.php?videoid=857,./ovp_1min_all_files/UGS12_010_00601.gif
858,"Drift Ice as a Geologic Agent, segment 11 of 11","Drift Ice as a Geologic Agent, segment 11 of 11  (1993) Closing credits - produced by Stephen Wessells and Erk Reimnitz",Documentary,Ice;Geology;Ocean;,00:00:33,293,https://open-video.org/details.php?videoid=858,./ovp_1min_all_files/UGS12_011_00901.gif
859,"Anatomy of a Hurricane, segment 01 of 5","Anatomy of a Hurricane, segment 01 of 5  (1996) Anatomy of a Hurricane",Documentary,Hurricanes;Weather;,00:00:09,1313,https://open-video.org/details.php?videoid=859,./ovp_1min_all_files/UGS13_001_00181.gif
863,"Anatomy of a Hurricane, segment 05 of 5","Anatomy of a Hurricane, segment 05 of 5  (1996) Closing credits - produced by Steve Wessells and Leslie Doyle",Documentary,Hurricanes;Weather;,00:00:25,469,https://open-video.org/details.php?videoid=863,./ovp_1min_all_files/UGS13_005_00541.gif
6164,NASASciFiles - How the Ear Works,NASASciFiles - How the Ear Works  (2003) NASA Why? Files segment explaining how we hear sounds.,Educational,Hearing; Ear Canal; Ear Drum; Cochlea; Auditory Nerve; Brain; Frequency;,00:00:56,2523,https://open-video.org/details.php?videoid=6164,./ovp_1min_all_files/NASAWF-HowTheEarWorks_01171.gif
6249,NASAKSN - Meter,NASAKSN - Meter  (2003) How long is a meter?,Educational,Jacob Pennington; Metric; Millimeter; Centimeter; Decimeter;,00:00:50,1557,https://open-video.org/details.php?videoid=6249,./ovp_1min_all_files/NASAKSN-Meter_00676.gif
6245,NASAKSN - Go,NASAKSN - Go  (2003) What makes things go?,Educational,Stored Energy; Kintetic Energy; Force; Power Source; Tyrone Green;,00:00:54,2424,https://open-video.org/details.php?videoid=6245,./ovp_1min_all_files/NASAKSN-Go_00624.gif
6256,NASAKSNe - El Cielo Azul,NASAKSNe - El Cielo Azul  (2003) Por que es el cielo azul?,Educational,Ashley Canciobello; Luz Blanca;,00:00:57,2330,https://open-video.org/details.php?videoid=6256,./ovp_1min_all_files/NASAKSN-ElCieloAzul_00676.gif
6252,NASAKSN - Sound,NASAKSN - Sound  (2003) What is sound?,Educational,Tori Glenn; Vibration; Energy; Ear Drum;,00:00:55,1502,https://open-video.org/details.php?videoid=6252,./ovp_1min_all_files/NASAKSN-Sound_00331.gif
6251,NASAKSN - Popcorn,NASAKSN - Popcorn  (2003) What makes popcorn pop?,Educational,Bianca Baker; Heat Energy; Expand; Water; Steam;,00:00:55,1771,https://open-video.org/details.php?videoid=6251,./ovp_1min_all_files/NASAKSN-Popcorn_00571.gif
6243,NASAKSN - Blue Sky,NASAKSN - Blue Sky  (2003) Why is the sky blue?,Educational,Alexandra Samsell; Rainbow; White Light; Gas; Scatter;,00:00:57,1490,https://open-video.org/details.php?videoid=6243,./ovp_1min_all_files/NASAKSN-BlueSky_00406.gif
6432,NASAKSN - Aircraft Noise,NASAKSN - Aircraft Noise  (2003) NASA Kids Science News segment explaining what NASA is doing about airplane noise.,Educational,NASA Kids Science News; Sound; Wave; Amplitude; Airplane Noise; Active Noise Control; Engine; Slats; Flaps; Landing Gear; Technology;,00:00:58,2032,https://open-video.org/details.php?videoid=6432,./ovp_1min_all_files/NASAKSN-AircraftNoise_00248.gif
6433,NASAKSN - Atomic Clocks,NASAKSN - Atomic Clocks  (2003) NASA Kids Science News segment explaining how you tell time in space.,Educational,NASA Kids Science News; Space; Time; Clocks; Space Travel; Cesium; Atoms; Einstein; Atomic Clock; International Space Station;,00:00:58,2296,https://open-video.org/details.php?videoid=6433,./ovp_1min_all_files/NASAKSN-AtomicClocks_00886.gif
6434,NASAKSN - Bits and Bytes,NASAKSN - Bits and Bytes  (2003) NASA Kids Science News segment explaining the difference between bits and bytes.,Educational,NASA Kids Science News; Computer; Memory; Storage; Binary; Zero; One; Bits; Bytes;,00:00:58,1694,https://open-video.org/details.php?videoid=6434,./ovp_1min_all_files/NASAKSN-BitsAndBytes_01111.gif
6435,NASAKSN - Boiling Fluids,NASAKSN - Boiling Fluids  (2003) NASA Kids Science News segment explaining why NASA is boiling foods in space.,Educational,NASA Kids Science News; Boil; Microgravity; Bubble; Vapor; Convection; Buoyancy; Dense; Weightless; Experiment; Space; Technology; Energy Transfer;,00:00:58,1231,https://open-video.org/details.php?videoid=6435,./ovp_1min_all_files/NASAKSN-BoilingFluids_00820.gif
6436,NASAKSN - CDs,NASAKSN - CDs  (2003) NASA Kids Science News segment explaining the technology of CDs.,Educational,NASA Kids Science News; Sound; Digital Code; CD; Technology; Music; Laser Beam; Pits; Micron; Track;,00:00:58,1564,https://open-video.org/details.php?videoid=6436,./ovp_1min_all_files/NASAKSN-CDs_00976.gif
6437,NASAKSN - Computer Mouse,NASAKSN - Computer Mouse  (2003) NASA Kids Science News segment explaining the technology of the computer mouse.,Educational,NASA Kids Science News; Computer Mouse; Opto-Mechanical Device; Light; Motion; Signals; Computer; Cursor;,00:00:58,2065,https://open-video.org/details.php?videoid=6437,./ovp_1min_all_files/NASAKSN-ComputerMouse_00741.gif
6438,NASAKSN - Computer Virus,NASAKSN - Computer Virus  (2003) NASA Kids Science News segment exlaining what a computer virus is.,Educational,NASA Kids Science News; Computer Virus; Systems; Sick; Program; Email; Infected Attachment; Anti-virus; Files;,00:00:58,2928,https://open-video.org/details.php?videoid=6438,./ovp_1min_all_files/NASAKSN-ComputerVirus_00411.gif
6439,NASAKSN - Coolest Gas,NASAKSN - Coolest Gas  (2003) NASA Kids Science News segment explaining what the coolest gas is.,Educational,NASA Kids Science News; Gases; Cool; Temperature; Laser; Atom; Bose-Einstein; Matter; States; Liquids; Solids; Clocks; Navigate; Distance;,00:00:58,1919,https://open-video.org/details.php?videoid=6439,./ovp_1min_all_files/NASAKSN-CoolestGas_00466.gif
6440,NASAKSN - E-Mail,NASAKSN - E-Mail  (2003) NASA Kids Science News segment explaining how email works.,Educational,NASA Kids Science News; Email; Technology; Computer; Message; Server; Send; Receive; Post Office; Electronically;,00:00:58,1481,https://open-video.org/details.php?videoid=6440,./ovp_1min_all_files/NASAKSN-E-Mail_00571.gif
6441,NASAKSN - Floating In Space,NASAKSN - Floating In Space  (2003) NASA Kids Science News segment explaining why astronauts float in space.,Educational,NASA Kids Science News; International Space Station; Weightless; Zero-Gravity; Float; Free-Falling; ISS; Orbit;,00:00:58,1761,https://open-video.org/details.php?videoid=6441,./ovp_1min_all_files/NASAKSN-FloatingInSpace_01260.gif
6442,NASAKSN - Food In Space,NASAKSN - Food In Space  (2003) NASA Kids Science News segment explaining how astronauts eat in space.,Educational,NASA Kids Science News; Space Food; Astronauts; Diet; Vegetables; Freeze-Dried; Hydroponics; Water; Soil;,00:00:58,1551,https://open-video.org/details.php?videoid=6442,./ovp_1min_all_files/NASAKSN-FoodInSpace_01111.gif
6443,NASAKSN - Fractions,NASAKSN - Fractions  (2003) NASA Kids Science News segment explaining why we need fractions.,Educational,NASA Kids Science News; Fractions; Whole; Piece; Pizza; Divide; Numerator; Denominator;,00:00:58,1518,https://open-video.org/details.php?videoid=6443,./ovp_1min_all_files/NASAKSN-Fractions_01021.gif
6444,NASAKSN - Glove Boxes,NASAKSN - Glove Boxes  (2003) NASA Kids Science News segment explaining how a glove box is used in space.,Educational,NASA Kids Science News; Glove Box; Astronauts; Space; Experiment; Flames; Protein Crystals; Metals; Fumes;,00:00:58,1330,https://open-video.org/details.php?videoid=6444,./ovp_1min_all_files/NASAKSN-GloveBoxes_00383.gif
6445,NASAKSN - Inventors,NASAKSN - Inventors  (2003) NASA Kids Science News segment explaining some past inventions.,Educational,NASA Kids Science News; Inventions; Kevlar; Windshield Wiper; Inventors; Mary Anderson; Non-refelective Glass; Hedy Lamarr; Cell Phones; Radio-controlled Turpedoes;,00:00:58,1745,https://open-video.org/details.php?videoid=6445,./ovp_1min_all_files/NASAKSN-Inventors_00736.gif
6446,NASAKSN - Mars Odyssey,NASAKSN - Mars Odyssey  (2003) NASA Kids Science News segment explaining NASA's Mars Odyssey mission.,Educational,NASA Kids Science News; Mars Odyssey; Spacecraft; Water; Oxygen; Fuel; Mars; Hydrogen; Chemistry;,00:00:58,2272,https://open-video.org/details.php?videoid=6446,./ovp_1min_all_files/NASAKSN-MarsOdyssey_01171.gif
6447,NASAKSN - Mars Records,NASAKSN - Mars Records  (2003) NASA Kids Science News segment explaining how Mars breaks records.,Educational,NASA Kids Science News; Planet; Mars; Mt. Everest; Olympus; Valles Marineris; Canyon; Records; Kilometer; Grand Canyon;,00:00:58,1176,https://open-video.org/details.php?videoid=6447,./ovp_1min_all_files/NASAKSN-MarsRecords_00946.gif
6448,NASAKSN - Mars Rovers,NASAKSN - Mars Rovers  (2003) NASA Kids Science News segment explaining what the Mars Rover is and what it did.,Educational,NASA Kids Science News; Mars; Radio Waves; Pathfinder; Remote Control; Robot; Sojourner; Satellites; Rovers;,00:00:58,1726,https://open-video.org/details.php?videoid=6448,./ovp_1min_all_files/NASAKSN-MarsRovers_00565.gif
6449,NASAKSN - Medical Benefits,NASAKSN - Medical Benefits  (2003) NASA Kids Science News segment explaining the medical care of astronauts.,Educational,NASA Kids Science News; Astronauts; Blood Pressure; Eye Surgery; Medicine; Medical Equipement; Ear Thermometers; Arteries; Doctors; Scientists; Space Medicine Research;,00:00:58,1956,https://open-video.org/details.php?videoid=6449,./ovp_1min_all_files/NASAKSN-MedicalBenefits_01501.gif
6450,NASAKSN - Nanotechnology,NASAKSN - Nanotechnology  (2003) NASA Kids Science News segment explaining what nanotechnology does.,Educational,NASA Kids Science News; Nano; Nanotechnology; Billionth; Nanometer;  Computers; Technology; Nanorobots; Scientists; Ozone Layer; Nano Technology; Cancer; Cells;,00:00:58,2743,https://open-video.org/details.php?videoid=6450,./ovp_1min_all_files/NASAKSN-Nanotechnology_00616.gif
