video_id,title,description,genre,keywords,duration,popularity,video_url,image_path
6100,NASAConnect - MMOU - Next Generation Telescope,NASAConnect - MMOU - Next Generation Telescope  (2004) NASA Connect Segment comparing the Hubble Space telescope with the Next Generation Space Telescope.,Educational,NASA Connect; Hubble; Next Generation Telescope; Radiation; Polymers; Optics;,00:04:26,1180,https://open-video.org/details.php?videoid=6100,./ovp_all_mp4_files/NASAMMOU-NextGenerationTelescope_01145.gif
6101,NASAConnect - MMOU - Optics and Algebra,"NASAConnect - MMOU - Optics and Algebra  (2004) NASA Connect Segment explaining optics and the use of algebra in optics. Describes focal length, reflector telescope, and mirrors.",Educational,NASA Connect; Optics; Telescope; Reflector telescope; Algebra;,00:03:01,1070,https://open-video.org/details.php?videoid=6101,./ovp_all_mp4_files/NASAConnect-VirtualEarth_02356.gif
6102,NASAConnect - Plane Weather,"NASAConnect - Plane Weather  (2004) NASA Connect video containing five segments as described below. NASA Connect Video that explains how meteorology, specifically icing, effects the ground operations of aircraft. Explores research being conducted to study...",Educational,NASA Connect; Meteorology; Aircraft; Weather; Aviation; Precipitation; Wind Tunnels; Icing; Icy runways; Research;  Aviation Safety; Satellites; Forecasts; National Airspace System; Student Activity; Friction Coefficient; Ice; Weather Channel; Pilot;,00:29:20,2509,https://open-video.org/details.php?videoid=6102,./ovp_all_mp4_files/NASAConnect-PlaneWeather_14056.gif
6098,NASAConnect - MMOU - Galaxy Estimation Project,NASAConnect - MMOU - Galaxy Estimation Project  (2004) NASA Connect Segment demonstrating an experiment using the internet and Hubble Space telescope to estimate the number of galaxies in the universe.,Educational,NASA Connect; Hubble Space Telescope; Experiment; Galaxy; Internet; Student Activity; Universe;,00:04:10,1297,https://open-video.org/details.php?videoid=6098,./ovp_all_mp4_files/NASAMMOU-GalaxyEstimationProject_02686.gif
6099,NASAConnect - MMOU - Hubble Telescope Uses Algebra,NASAConnect - MMOU - Hubble Telescope Uses Algebra  (2004) NASA Connect Segment explaining the design and upkeep of the Hubble Space telescope. Also explains how algebra is used with the telescope.,Educational,NASA Connect; Hubble; Optics; Algebra; Telescope;,00:03:41,1396,https://open-video.org/details.php?videoid=6099,./ovp_all_mp4_files/NASAMMOU-HubbleTelescopeUsesAlgebra_02545.gif
6097,NASAConnect - MMOU - Expanding Universe Activity,NASAConnect - MMOU - Expanding Universe Activity  (2004) NASA Connect Segment involving students in an activity to create a model of the expanding galaxy with a balloon.  It explains how scientists use models for observation and how...,Educational,NASA Connect; Student Activity; Models; Graphs; Data; Universe; Galaxy;,00:05:14,2609,https://open-video.org/details.php?videoid=6097,./ovp_all_mp4_files/NASAMMOU-ExpandingUniverseActivity_04321.gif
6095,"NASAConnect - Mirror, Mirror On the Universe","NASAConnect - Mirror, Mirror On the Universe  (2004) NASA Connect Video containing six segments as described below. NASA Connect Video discovering algebra and how algebra is used in telescopes.  Explores Galileo's fifteenth century telescope and the Milkyway...",Educational,NASA Connect; Algebra; Telescopes; Galaxy; Hubble; Optics; Universe; Mirrors; Light;,00:28:30,1630,https://open-video.org/details.php?videoid=6095,./ovp_all_mp4_files/NASAConnect-MirrorMirrorOnTheUniverse_22801.gif
6096,NASAConnect - MMOU - Algebra and Telescopes,NASAConnect - MMOU - Algebra and Telescopes  (2004) NASA Connect Segment discovering algebra and how algebra is used in telescopes.  Explores Galileo's fifteenth century telescope and the Milkyway Galaxy.,Educational,NASA Connect; Galileo; Optics; Telescopes; Algebra; Galaxy;,00:05:01,1120,https://open-video.org/details.php?videoid=6096,./ovp_all_mp4_files/NASAMMOU-AlgebraAndTelescopes_00385.gif
6093,NASAConnect - SF - NASA Airport Simulator,NASAConnect - SF - NASA Airport Simulator  (2004) NASA Connect Segment that explores the air traffic control system.  It also looks at NASA's program to study safer aviation techniques in the air and on the ground.,Educational,NASA Connect; Airports; NASA Program; Aviation Safety; Runways;,00:08:20,773,https://open-video.org/details.php?videoid=6093,./ovp_all_mp4_files/NASASF-NASAAirportSimulator_01794.gif
6094,NASAConnect - SF - NASA Aviation Safety Program,"NASAConnect - SF - NASA Aviation Safety Program  (2004) NASA Connect Segment that explores the safety of air travlel through new technologies. It also explains the math, science, and technology that NASA scientists use in their research.",Educational,NASA Connect; Aviation Safety; NASA Research; Technology; Math; Science;,00:06:14,1039,https://open-video.org/details.php?videoid=6094,./ovp_all_mp4_files/NASASF-NASAAviationSafetyProgram_07696.gif
6092,NASAConnect - SF - In the Safety Zone Activity,"NASAConnect - SF - In the Safety Zone Activity  (2004) NASA Connect Segment involving students participating in an activity that explores the air traffic control system.  Its objectives are to analyze aircraft coordinates, use tools to determine distance, and...",Educational,NASA Connect; Student Activity; Air Traffic Control; Graphs; Measurement; Calculation; Aviation; Ratios;,00:03:33,953,https://open-video.org/details.php?videoid=6092,./ovp_all_mp4_files/NASASF-InTheSafetyZoneActivity_00091.gif
6090,NASAConnect - SF - Aviation Safety,NASAConnect - SF - Aviation Safety  (2004) NASA Connect Segment that explores the safety of airports. The video explains the Federal Aviation Administration's primarily responsibility is maintaining the safety of public aviation.,Educational,NASA Connect; Federal Aviation Administration; Airports; Regulations; Aviation Safety; Aircraft;,00:02:46,1516,https://open-video.org/details.php?videoid=6090,./ovp_all_mp4_files/NASASF-AviationSafety_00996.gif
6091,NASAConnect - SF - Gate To Gate CD,NASAConnect - SF - Gate To Gate CD  (2004) NASA Connect Segment that explores instructional technologies relating to the show.  These tools include a compact disc called Gate To Gate produced by NASA to introduce students to the...,Educational,NASA Connect; Interactivity; Student Activity; Air Traffic Control; Aviation;,00:02:00,1116,https://open-video.org/details.php?videoid=6091,./ovp_all_mp4_files/NASASF-GateToGateCD_00691.gif
6088,NASA Connect - GoE - Pythagoras Theorem and Ellipses,NASA Connect - GoE - Pythagoras Theorem and Ellipses  (2004) NASA Connect Segment that explains who Pythagoras was and how he contributed towards geometry.  Also it explains how geometry is used in everyday life.,Educational,NASA Connect; Pythagoras; Pythagoras Theorem; Ellipses; Geometry; Right Triangle; Hypotenuse;,00:08:32,1343,https://open-video.org/details.php?videoid=6088,./ovp_all_mp4_files/NASAGoE-PythagorasTheoremAndEllipses_07171.gif
6089,"NASA Connect - Measurement, Ratios, and Graphing: Safety First","NASA Connect - Measurement, Ratios, and Graphing: Safety First  (2004) NASA Connect Video containing five segments as described below.  NASA Connect Segment that explores the safety of airports. The video explains the Federal Aviation Administration's primarily responsibility is maintaining...",Educational,NASA Connect; Graphs; Measurment; Ratios; Airports; Aviation Safety; Simulator; Student Activity; Federal Aviation Administration; Regulations; Aircraft;  Interactivity; Air Traffic Control; Aviation; Calculation; NASA Program; Runways; NASA Research; Technology; Math; Science;,00:28:30,1890,https://open-video.org/details.php?videoid=6089,./ovp_all_mp4_files/NASAConnect-MeasurementRatiosAndGraphing-SafetyFirst_14821.gif
6087,NASA Connect - GoE - Navigation To Mars and More Ellipses,NASA Connect - GoE - Navigation To Mars and More Ellipses  (2004) NASA Connect Segment that explores how NASA scientists use geometry to navigate spacecraft from Earth to Mars.  It also explains the goals and accomplishments of the Viking Mission.,Educational,NASA Connect; Navigation to Mars; Spacecraft; NASA Viking Mission; Ellipses; Geometry in Navigation;,00:03:03,934,https://open-video.org/details.php?videoid=6087,./ovp_all_mp4_files/NASAGoE-NavigationToMarsAndMoreEllipses_04891.gif
6084,"NASA Connect - GoE - Geometry, Mars Microprobe, and More Water On Mars","NASA Connect - GoE - Geometry, Mars Microprobe, and More Water On Mars  (2004) NASA Connect Segment exploring ideas of water on Mars.  It also explains the Mars Microprobe and its navigation on mars and how this relates to geometry.",Educational,NASA Connect; Geometry; Mars Microprobe; Mars Navigation;,00:03:06,583,https://open-video.org/details.php?videoid=6084,./ovp_all_mp4_files/NASAGoE-GeometryMarsMicroprobeAndMoreWaterOnMars_01786.gif
6085,NASA Connect - GoE - Mars Exploration and Water,NASA Connect - GoE - Mars Exploration and Water  (2004) NASA Connect Segment explaining why we are exploring Mars.  It also reveals tools and techniques used to explore Mars.,Educational,NASA Connect; Ellipses; calculate; Orbits; Student Activity; Johannes Kepler; Water;,00:01:04,1445,https://open-video.org/details.php?videoid=6085,./ovp_all_mp4_files/NASAGoE-MarsExplorationAndWater_00721.gif
6086,NASA Connect - GoE - Mars Millenium Project,"NASA Connect - GoE - Mars Millenium Project  (2004) NASA Connect Segment explores a National Arts, Sciences and Technology Education Initiative called the Mars Millenium Project.  Allows students to participate in activity to design a community for Mars...",Educational,NASA Connect; Mars Millenium Project; NASA Online Activity; Life On Mars;,00:02:43,608,https://open-video.org/details.php?videoid=6086,./ovp_all_mp4_files/NASAGoE-MarsMilleniumProject_00361.gif
6083,NASA Connect - GoE - Elliptical Orbit Activity,NASA Connect - GoE - Elliptical Orbit Activity  (2004) NASA Connect Segment involving students participating in an activity to measure and calculate ellipses.  The activity explains ellipses and their relation to Earth and Mars.,Educational,NASA Connect; Ellipses; calculate; Orbits; Student Activity; Johannes Kepler;,00:04:38,978,https://open-video.org/details.php?videoid=6083,./ovp_all_mp4_files/NASAGoE-EllipticalOrbitActivity_00361.gif
6081,NASA Connect - FoF - RLVs,"NASA Connect - FoF - RLVs  (2003) NASA Connect Segment explaining how Reusable Launch Vehicles are designed and used by NASA for launch, space travel, and re-entry.",Educational,NASA Connect; Jennifer Pulley; Kathy Kynard; Marshall Space Flight Center; RLV; Reusable Launch Vehicle; Design; Booster; Thermal Protection System; TPS; Re-entry;,00:05:11,2082,https://open-video.org/details.php?videoid=6081,./ovp_all_mp4_files/NASAFOF-RLVs_08206.gif
6082,NASA Connect - Geometry of Exploration: Water Below the Surface of Mars,NASA Connect - Geometry of Exploration: Water Below the Surface of Mars  (2004) NASA Connect Video containing six segments as described below. NASA Connect Segment involving students participating in an activity to measure and calculate ellipses.  The activity explains ellipses and their...,Educational,NASA Connect; Mars; Geometry; Pythagoras Theorem; Ellipses; Mars Millenium Project; Mars Microprobe; Orbits; calculate; Student Activity; Johannes Kepler; Mars Microprobe; Mars Navigation; Water; NASA Online Activity; Life On Mars; Navigation to Mars; Spacecraft; NASA Viking Mission; Geometry in Navigation; Pythagoras; Pythagoras Theorem; Right Triangle;,00:28:30,4447,https://open-video.org/details.php?videoid=6082,./ovp_all_mp4_files/NASAConnect-GeometryOfExplorationWaterBelowTheSurfaceOfMars_01171.gif
6080,NASA Connect - FoF - Launch Gravity,NASA Connect - FoF - Launch Gravity  (2003) NASA Connect Segment explaining how launch vehicles overcome the force of gravity through the force of thrust.,Educational,NASA Connect; Jennifer Pulley; Dan Geroe; Zach; Cassie; Jen; Seema; Robert Goddard; Rocket; Shuttle; Launch; Gravity; Mass; Force; Newton; Newton's First Law; Balanced Forces; Action; Reaction; Thrust; Free Fall; Microgravity; Ratio; SLI; Space Launch Ini,00:07:31,1740,https://open-video.org/details.php?videoid=6080,./ovp_all_mp4_files/NASAFOF-LaunchGravity_09121.gif
6078,NASA Connect - FoF - Building Rockets,NASA Connect - FoF - Building Rockets  (2003) NASA Connect Segment involving students in an activity to gather and graph statistical data and build mathematical models in a project involving rocket propulsion.,Educational,NASA Connect; Jennifer Pulley; RLV; Graph; Model; Propulsion; Rocket; Calssroom; Students; Williams Technology Middle School; Huntsville; Alabama; Ratio;  Thrust; Kinetic Energy; Momentum; BSV; Baking Soda Vinegar; Ms. Smith; Dan Geroe; Student Launch Ini,00:04:34,1310,https://open-video.org/details.php?videoid=6078,./ovp_all_mp4_files/NASAFOF-BuildingRockets_07984.gif
6079,NASA Connect - FoF - Computer Simulation,"NASA Connect - FoF - Computer Simulation  (2003) NASA Connect Segment explaining how NASA uses computer simulation to design spacecraft, including the next reusable launch vehicle.",Educational,NASA Connect; Collaborative Engineering Center; CEC; NASA Marshall; Estimating; Thermal Protection Systems; TPS; Software; Hardware; Computer Simulation; Spacecraft; RLV; Reusable Launch Vehicle;,00:03:50,2359,https://open-video.org/details.php?videoid=6079,./ovp_all_mp4_files/NASAFOF-ComputerSimulation_03721.gif
6077,NASA Connect - Festival of Flight,NASA Connect - Festival of Flight  (2003) NASA Connect Video containing four segments as described below.  NASA Connect Segment involving students in an activity to gather and graph statistical data and build mathematical models in a...,Educational,NASA Connect; Jennifer Pulley; RLV; Graph; Model; Propulsion; Rocket; Calssroom; Students; Williams Technology Middle School; Huntsville; Alabama; Ratio;  Thrust; Kinetic Energy; Momentum; BSV; Baking Soda Vinegar; Ms. Smith; Dan Geroe; Student Launch Ini,00:28:29,1549,https://open-video.org/details.php?videoid=6077,./ovp_all_mp4_files/NASAConnect-FestivalOfFlight_30211.gif
6076,NASA Connect - WATMTG - Microgravity Research,NASA Connect - WATMTG - Microgravity Research  (2004) NASA Connect segment exploring how NASA is working with students to develop new applications for microgravity research. The segment explains buoyancy-induced convection and the relationship between density and volume.,Educational,NASA Connect; Research; Microgravity; Students; Buoyancy-Induced Convection; Trends; Density; Temperature; Graphs; Volume; Frontal Polymerization; Convection; Interfacial;,00:06:23,1522,https://open-video.org/details.php?videoid=6076,./ovp_all_mp4_files/NASAWATMTG-MicrogravityResearch_01306.gif
6074,NASA Connect - WATMTG - Microgravity,NASA Connect - WATMTG - Microgravity  (2004) NASA Connect segment explaining microgravity and how the concepts of measurement and graphing help understand microgravity.,Educational,NASA Connect; Micro; Mikros; Microgravity; Measurement; Graphing; Ratios; Moon; Earth; Distance; Gravitational Acceleration; Number; Unit; Time; Velocity;,00:06:49,1667,https://open-video.org/details.php?videoid=6074,./ovp_all_mp4_files/NASAWATMTG-Microgravity_04816.gif
6075,NASA Connect - WATMTG - Microgravity Combustion,NASA Connect - WATMTG - Microgravity Combustion  (2004) NASA Connect segment explaining how fires in space act differently than on earth.  The segment also explores flamelets and the idea of slope on a position versus time graph.,Educational,NASA Connect; Slope; Time Graph; Position Graph; Flamelet; Fire; Space; Relationship; Carbon Dioxide; Smoke; Oxygen; Ventilation; Air Flow; Gravity;,00:05:14,1509,https://open-video.org/details.php?videoid=6075,./ovp_all_mp4_files/NASAWATMTG-MicrogravityCombustion_01605.gif
6071,NASA Connect - WATMTG - Apparent Weight Web Activity,NASA Connect - WATMTG - Apparent Weight Web Activity  (2004) NASA Connect segment involving students in a web activity to understand apparent weight. The activity also involves an elevator design project.,Educational,NASA Connect; Web Activity; Dan's Domain; Apparent Weight; Elevator Project; Astronauts; Outerspace; Design; Accelerate; Velocity; Motion;,00:02:11,1585,https://open-video.org/details.php?videoid=6071,./ovp_all_mp4_files/NASAWATMTG-ApparentWeightWebActivity_00796.gif
6072,NASA Connect - WATMTG - Measurement and Graphing Activity,"NASA Connect - WATMTG - Measurement and Graphing Activity  (2004) NASA Connect segment involving students in an activity that uses concepts such as measurement, data collection, and graphing. The activity also studies the concepts of acceleration, position, and velocity.",Educational,NASA Connect; Mathematics; Graphing; Velocity; Microgravity; Acceleration; Postion; Velocity; Student Activity; Measurement; Metric; Experimentation; Data;,00:03:48,1263,https://open-video.org/details.php?videoid=6072,./ovp_all_mp4_files/NASAWATMTG-MeasurementAndGraphingActivity_02596.gif
6073,"NASA Connect - WATMTG - Measurements, Ratios, and Graphing","NASA Connect - WATMTG - Measurements, Ratios, and Graphing  (2004) NASA Connect segment exploring microgravity and how the concepts of measurement, ratios, and graphing help scientists study all aspects of microgravity.",Educational,NASA Connect; Math Concepts; Ratios; Microgravity; Measurement; Graphing; Scientists; Research;,00:02:06,955,https://open-video.org/details.php?videoid=6073,./ovp_all_mp4_files/NASAWATMTG-MeasurementsRatiosAndGraphing_01350.gif
6069,NASA Connect - VT -Transit of Venus,NASA Connect - VT -Transit of Venus  (2004) NASA Connect segment that explains the Venus Transit and compares it to a solar eclipse.,Educational,NASA Connect; Venus Transit; Solar Eclipse; Solar System; Radar; Astronomical Unit; International Network of Amateur Astronomers; Planets; Stars; Transits;,00:02:27,1832,https://open-video.org/details.php?videoid=6069,./ovp_all_mp4_files/NASAVT-TransitOfVenus_00076.gif
6070,NASA Connect - Who Added the Micro To Gravity,NASA Connect - Who Added the Micro To Gravity  (2004) NASA Connect Video containing six segments as described below. NASA Connect segment involving students in a web activity to understand apparent weight. The activity also involves an elevator design project....,Educational,NASA Connect; Web Activity; Dan's Domain; Apparent Weight; Elevator Project; Astronauts; Outerspace; Design; Accelerate; Velocity; Motion; Mathematics; Graphing; Microgravity; Postion; Student Activity; Measurement; Metric; Experimentation; Data; Math Concepts; Ratios; Scientists; Research; Micro; Mikros; Moon; Earth; Distance; Gravitational Acceleration; Number; Unit; Time; Slope; Time Graph; Position Graph; Flamelet; Fire; Space; Relationship; Carbon Dioxide; Smoke; Oxygen; Ventilation; Air Flow; Gravity; Students; Buoyancy-Induced Convection; Trends; Density; Temperature; Graphs; Volume; Frontal Polymerization; Convection; Interfacial;,00:28:30,1646,https://open-video.org/details.php?videoid=6070,./ovp_all_mp4_files/NASAConnect-WhoAddedTheMicroToGravity_06976.gif
6068,NASA Connect - VT -Student Challenge,NASA Connect - VT -Student Challenge  (2004) NASA Connect segment that challenges students to participate in an activity to scale the universe. The video involves students in a proposal to determine a new baseline distance to use...,Educational,NASA Connect; Baseline; Astronomical Unit; Web Activity; Universe; Solar System;,00:01:31,773,https://open-video.org/details.php?videoid=6068,./ovp_all_mp4_files/NASAVT-StudentChallenge_00076.gif
6066,NASA Connect - VT -Scale Modeling,NASA Connect - VT -Scale Modeling  (2004) NASA Connect segment exploring what it means to scale and why scientists use scale models and drawings. The video also explores math terms that are associated with scale models and...,Educational,NASA Connect; Scale Models; Scale Drawings; Centimeter; Kilometer; Ratios;,00:08:29,1384,https://open-video.org/details.php?videoid=6066,./ovp_all_mp4_files/NASAVT-ScaleModeling_14521.gif
6067,NASA Connect - VT -Scaling the Solar System,NASA Connect - VT -Scaling the Solar System  (2004) NASA Connect segment that explores how astronomers and scientists use astronomical units in measuring distances in the Solar System.,Educational,NASA Connect; Scale; Distance; Solar System; Miles; Inches; Meters; Kilometers; Height; Width; Measurement Unit; Astronomical Unit; Baseline; Voyager One Spacecraft;,00:04:43,1648,https://open-video.org/details.php?videoid=6067,./ovp_all_mp4_files/NASAVT-ScalingTheSolarSystem_02356.gif
6065,NASA Connect - VT - Scale Model Activity,"NASA Connect - VT - Scale Model Activity  (2004) NASA Connect segment involving students in a classroom activity that uses graphing, measurement, and ratios to construct a scaled model of the Solar System.",Educational,NASA Connect; Scale; Ratio; Graphing; Measurement; Student Activity; Solar System;,00:02:46,1316,https://open-video.org/details.php?videoid=6065,./ovp_all_mp4_files/NASAVT-ScaleModelActivity_01324.gif
6064,NASA Connect - VT - Parallax,NASA Connect - VT - Parallax  (2004) NASA Connect segment explaining how scientists determined the distance between the earth and the sun. The video also explores the geometric technique called parallax.,Educational,NASA Connect; Parallax; Astronomical Unit; Earth; Sun; Kepler; Ratio; Baseline Unit; Geometric Technique; Scale; Right Angle; Triangulation; Vertex Angle;,00:06:36,1576,https://open-video.org/details.php?videoid=6064,./ovp_all_mp4_files/NASAVT-Parallax_04756.gif
6062,"NASA Connect - XPG - X-Plane, Ratios, and TPS","NASA Connect - XPG - X-Plane, Ratios, and TPS  (2004) NASA Connect segment explaining the X-Plane, scale model, and Venture Star. The video also explores a Thermal Protection System, or TPS and gives examples of this.",Educational,NASA Connect; Velocity; Speed of Sound; Launch Vehicle; Thermal Protection System; Spacecraft; Atmosphere; X-33; Ratio; Scale; Model; Revolutions;,00:05:49,1879,https://open-video.org/details.php?videoid=6062,./ovp_all_mp4_files/NASAXPG-XPlaneRatiosAndTPS_03646.gif
6063,NASA Connect - The Venus Transit,NASA Connect - The Venus Transit  (2004) NASA Connect Video containing six segments as described below.  NASA Connect segment explaining how scientists determined the distance between the earth and the sun. The video also explores the...,Educational,NASA Connect; Parallax; Astronomical Unit; Earth; Sun; Kepler; Ratio; Baseline Unit; Geometric Technique; Scale; Right Angle; Triangulation; Vertex Angle; Graphing; Measurement; Student Activity; Solar System; Scale Models; Scale Drawings; Centimeter; Kilometer; Distance;  Miles; Inches; Meters; Height; Width; Measurement Unit; Baseline; Voyager One Spacecraft; Universe; Venus Transit; Solar Eclipse; Radar; International Network of Amateur Astronomers; Planets; Stars; Transits;,00:28:35,1900,https://open-video.org/details.php?videoid=6063,./ovp_all_mp4_files/NASAConnect-TheVenusTransit_45976.gif
6061,NASA Connect - XPG - X-33 Model Activity,NASA Connect - XPG - X-33 Model Activity  (2004) NASA Connect segment involving students in an activity exploring the design of a paper scale model of the X-33. The objectives of the activity involve measuring the linear dimensions of...,Educational,NASA Connect; X-33; Scale; Model; Dimensions; Scale Factor; Linear; Student Activity; Compute;,00:04:21,1420,https://open-video.org/details.php?videoid=6061,./ovp_all_mp4_files/NASAXPG-X33ModelActivity_07576.gif
6059,NASA Connect - XPG - Model Testing,NASA Connect - XPG - Model Testing  (2004) NASA Connect segment explaining how models are tested to create more efficient designs. The video explores the new X-33 engine and explains what engineers learn from scale models.,Educational,NASA Connect; Model; Scale; Testing; Engineers; Design; Linear Aerospike Engine; Conventional Engines; X-33; Nozzle; Ramp; Bell-Shape; Vertical Stabilizer; Space Vehicle; Venture Star;,00:01:57,1491,https://open-video.org/details.php?videoid=6059,./ovp_all_mp4_files/NASAXPG-ModelTesting_02176.gif
6060,NASA Connect - XPG - Weight and Aerodynamics,NASA Connect - XPG - Weight and Aerodynamics  (2004) NASA Connect segment explaining the forces that affect the X-33 and how these forces relate to everyday objects. The video explores weight and aerodynamics and how to design vehicles to...,Educational,NASA Connect; X-33; Model; Performance; Composite Materials; Weight; Aerodynamics; Lift; Drag;,00:02:56,2326,https://open-video.org/details.php?videoid=6060,./ovp_all_mp4_files/NASAXPG-WeightAndAerodynamics_04831.gif
6058,NASA Connect - XPG - Model Design Web Activity,"NASA Connect - XPG - Model Design Web Activity  (2004) NASA Connect segment exploring a web activity involving the design of a scale model. The video involves students in this activity to build, test, and record data according to the...",Educational,NASA Connect; Model; Scale; Design; Web Activity; Test Flight; Record Data; Online;,00:02:25,1593,https://open-video.org/details.php?videoid=6058,./ovp_all_mp4_files/NASAXPG-ModelDesignWebActivity_03541.gif
6056,NASA Connect - XPG - Computation and Propulsion,NASA Connect - XPG - Computation and Propulsion  (2004) NASA Connect segment explaining different energy sources. The video also explores how engineers use computation.,Educational,NASA Connect; Energy; Computation; Engineer; Propulsion; Force; Gravity;,00:01:05,1442,https://open-video.org/details.php?videoid=6056,./ovp_all_mp4_files/NASAXPG-ComputationAndPropulsion_01411.gif
6057,"NASA Connect - XPG - Energy, Motion, and Proportionality","NASA Connect - XPG - Energy, Motion, and Proportionality  (2004) NASA Connect segment explaining energy and motion. The video also explains how proportionality works and how models are tested.",Educational,NASA Connect; Energy; Motion; Engineer; Propulsion; Proportionality; Ratio; Model; Scale; Rocket; Testing;,00:02:03,743,https://open-video.org/details.php?videoid=6057,./ovp_all_mp4_files/NASAXPG-EnergyMotionAndProportionality_02611.gif
